id,url,english_text,texts
transcript_467-13,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_467/13.mp3,"The Mash Hasan role is played by Ezzatollah Entezami, the actor who played Nasereldinshah, and is portrayed skillfully by him.","[""نقش مش حسن را \""عزت الله انتظامی\"" همان بازیگر \""ناصرالدین شاه\"" بازی می‌کند و آن را استادانه به تصویر می‌کشد.""]"
vocabulary-2353,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2353.mp3,"to imagine, to think, to consider as","[""پنداشتن""]"
vocabulary-sample-1952,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1952.mp3,He considers himself as everyone's boss and ruler.,"[""او خود را رئیس و حکمران همگان می پندارد.""]"
vocabulary-2354,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2354.mp3,self loss,"[""خودباختگی""]"
vocabulary-sample-1953,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1953.mp3,Her self-loss can be seen in her intense love towards her work.,"[""خودباختگی او را در عشق شدیدش به کار می‌توان دید.""]"
vocabulary-2355,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2355.mp3,"saving, rescuing","[""نجات""]"
vocabulary-sample-1954,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1954.mp3,A physician's first duty is to save the lives of patients.,"[""نجات جان بیماران اولین مسئولیت یک پزشک است.""]"
vocabulary-2356,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2356.mp3,"exploited, under exploition","[""تحت استثمار""]"
vocabulary-sample-1955,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1955.mp3,This country has been exploited by another country for many years.,"[""سالها این کشور تحت استثمار کشور دیگری بوده است.""]"
vocabulary-2357,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2357.mp3,"protest, objection","[""اعتراض""]"
vocabulary-sample-1956,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1956.mp3,The protest of the workers made their salaries increase.,"[""اعتراض کارگران باعث بالا رفتن دستمزد آنان شد.""]"
vocabulary-2358,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2358.mp3,expectation,"[""انتظار""]"
vocabulary-sample-1957,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1957.mp3,The plane flight is expected to be delayed.,"[""انتظار می‌رود که هواپیما با تأخیر پرواز کند.""]"
vocabulary-2359,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2359.mp3,"to value, to honour","[""ارج نهادن""]"
vocabulary-sample-1958,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1958.mp3,Honoring human values is an important point ​​in life.,"[""ارج نهادن به ارزش‌های انسانی از نکات مهم در زندگیست.""]"
vocabulary-2360,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2360.mp3,critic,"[""منتقد""]"
vocabulary-sample-1959,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1959.mp3,Critics offered good reviews about the work of this author.,"[""منتقدان نقدهای خوبی در مورد کار این نویسنده ارائه دادند.""]"
vocabulary-2361,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2361.mp3,"numerous, several, multiple","[""متعدد""]"
vocabulary-sample-1960,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1960.mp3,I have seen several plays of this scriptwriter.,"[""نمایش‌های متعددی از این نمایشنامه‌نویس دیده‌ام.""]"
vocabulary-2362,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2362.mp3,"to dedicate, to assign, to devote","[""اختصاص دادن""]"
vocabulary-sample-1961,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1961.mp3,Dedicating the entire vacation to visit the country attractions is still not enough.,"[""اختصاص دادن کل تعطیلات به بازدید دیدنی‌های کشور نیز کم است.""]"
transcript_468-1,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/1.mp3,The Color of Paradise,"[""رنگ خدا""]"
transcript_468-2,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/2.mp3,"""The Color of Paradise"" is a movie about a boy named  Mohammad who has lost his eyesight.","[""\""رنگ خدا\"" فیلمی است راجع به پسری بنام محمد که بینایی خود را از دست داده است.""]"
transcript_468-3,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/3.mp3,"Mohammad, who is studying in a school for blind people in the city, goes back home with his father Hashem to the village near his two sisters and grandmother over the holidays.","[""محمد که در شهر مشغول تحصیل در مدرسهٔ نابینایان است، هنگام تعطیلات همراه پدر خود، هاشم، به خانه‌اش در روستا، پیش دو خواهر و مادربزرگش بر می‌گردد.""]"
transcript_468-4,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/4.mp3,"Hashem, who lost his wife years ago, plans to marry a woman from the village, but his mother doesn't approve.","[""هاشم که سال‌ها پیش همسرش را از دست داده است قصد ازدواج مجدد با زنی از روستا را دارد، ولی مادرش مخالف این عمل است.""]"
transcript_468-5,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/5.mp3,"Finally, his old mother passes away from sickness, and his fiancée expresses her negative answer.","[""سرانجام مادر پیرش در بستر بیماری از دنیا می‌رود و نامزد او نیز جواب منفی خود را ابراز می‌دارد.""]"
transcript_468-6,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/6.mp3,"With the utmost loneliness, Hashem goes to bring back his blind son, whom he had left near a carpenter, but along the way, Mohammad falls in the river.","[""هاشم در نهایت تنهایی، می‌رود تا پسر نابینایش را که پیش نجاری گذاشته بود برگرداند، ولی در راه محمد داخل رودخانه می‌افتد.""]"
transcript_468-7,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/7.mp3,"His father hurries to save him, but finds his lifeless and still body and truly regrets ignoring him.","[""پدرش به نجات او می‌شتابد ولی بدن بی جان او را یافته و از بی‌توجهی به او بسیار پشیمان می‌شود.""]"
transcript_468-8,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/8.mp3,"In the last moment, Mohammad moves and returns to life.","[""در آخرین لحظه محمد تکانی می‌خورد و به زندگی باز می‌گردد.""]"
transcript_468-9,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/9.mp3,"The movie ""The Color of Paradise"" is another one of the unforgettable directing works of Majid Majidi.","[""فیلم \""رنگ خدا\"" از دیگر اثرهای فراموش نشدنی کارگردانی \""مجید مجیدی\"" می‌باشد.""]"
transcript_468-10,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/10.mp3,"In this work, the colors of paradise are spread throughout nature in all its beauties, displaying the magnificence of God.","[""در این اثر، رنگ‌های بهشت در طبیعت با همهٔ زیبایی‌هایش گسترده شده و عظمت خدا را به نمایش می‌گذارد.""]"
transcript_468-11,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/11.mp3,"Despite his blindness, Mohammad feels these colors by touching nature in his hands and by hearing the sounds of birds, the river, and the breeze.","[""محمد با وجود نابینایی خود، این رنگ‌ها را با لمس طبیعت در دستان خویش، و در صداهای پرندگان و رودخانه و نسیم حس می‌کند.""]"
transcript_468-12,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/12.mp3,"This feeling, together with the fantastic sounds of the movie and the unparalleled acting of Mohsen Ramezani in the role of the boy, is moving to the viewer.","[""و این حس به همراه صداهای فوق العادهٔ فیلم و بازی طبیعی و بی نظیر \""محسن رمضانی\"" در نقش پسر، به بیننده منتقل می‌شود.""]"
transcript_468-13,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/13.mp3,"The movie is full of subtle points that have been carefully placed, like the beautiful moment when Mohammad touches a branch of wheat and whispers the alphabet letters and the numbers along with them,","[""فیلم سرشار از نکات ظریفی است که به دقت درون آن گنجانده شده است، مانند لحظهٔ زیبایی که محمد شاخهٔ گندمی را لمس می‌کند و حروف الفبا و اعداد را همراه آن زمزمه می‌کند.""]"
transcript_468-14,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/14.mp3,or the little souvenirs like hairpins that he has collected over time to give to his sisters and grandmother as gifts.,"[""یا سوغاتی‌های کوچکی مانند گل‌سر که او در طول زمان جمع‌آوری کرده تا پس از بازگشت به خواهران و مادربزرگش هدیه کند.""]"
transcript_468-15,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_468/15.mp3,"This movie was produced in Iran in 1997, and it took part in many festivals and won awards in the Belarus and Valencian of France Festivals for Best Directing, Filming, and Acting.","[""این فیلم محصول سال ۱۳۷۶ ایران بوده، در جشنواره‌های بیشماری شرکت کرده و جوایزی از جمله در جشنواره بلاروس و یا والنسین فرانسه برای بهترین کارگردانی، فیلمبرداری و بازیگری را از آن خود کرده است.""]"
